time_ms,dvdt
0.01999999996306201,0.0
0.03999999996304382,0.0
0.05999999996302563,0.0
0.07999999996300744,0.0
0.09999999996298925,0.0
0.11999999996297106,0.0
0.13999999996295287,0.0
0.15999999996293468,0.0
0.1799999999629165,0.0
0.1999999999628983,0.0
0.2199999999628801,0.0
0.23999999996286192,0.0
0.25999999996284373,0.0
0.27999999996282554,0.0
0.29999999996280735,0.0
0.31999999996278916,0.0
0.33999999996277097,0.0
0.3599999999627528,0.0
0.3799999999627346,0.0
0.3999999999627164,0.0
0.4199999999626982,0.0
0.43999999996268,0.0
0.45999999996266183,0.0
0.47999999996264364,0.0
0.49999999996262545,0.0
0.5199999999626073,0.0
0.5399999999625891,0.0
0.5599999999625709,0.0
0.5799999999625527,0.0
0.5999999999625345,0.0
0.6199999999625163,0.0
0.6399999999624981,0.0
0.6599999999624799,0.0
0.6799999999624617,0.0
0.6999999999624436,0.0
0.7199999999624254,0.0
0.7399999999624072,0.0
0.759999999962389,0.0
0.7799999999623708,0.0
0.7999999999623526,0.0
0.8199999999623344,0.0
0.8399999999623162,0.0
0.859999999962298,0.0
0.8799999999622798,0.0
0.8999999999622617,0.0
0.9199999999622435,0.0
0.9399999999622253,0.0
0.9599999999622071,0.0
0.9799999999621889,0.0
0.9999999999621707,0.0
1.0199999999621525,0.0
1.0399999999621343,0.0
1.0599999999621161,0.0
1.079999999962098,0.0
1.0999999999620798,0.0
1.1199999999620616,0.0
1.1399999999620434,0.0
1.1599999999620252,0.0
1.179999999962007,0.0
1.1999999999619888,0.0
1.2199999999619706,0.0
1.2399999999619524,0.0
1.2599999999619342,0.0
1.279999999961916,0.0
1.2999999999618979,0.0
1.3199999999618797,0.0
1.3399999999618615,0.0
1.3599999999618433,0.0
1.379999999961825,0.0
1.399999999961807,0.0
1.4199999999617887,0.0
1.4399999999617705,0.0
1.4599999999617523,0.0
1.4799999999617341,0.0
1.499999999961716,0.0
1.5199999999616978,0.0
1.5399999999616796,0.0
1.5599999999616614,0.0
1.5799999999616432,0.0
1.599999999961625,0.0
1.6199999999616068,0.0
1.6399999999615886,0.0
1.6599999999615704,0.0
1.6799999999615522,0.0
1.699999999961534,0.0
1.7199999999615159,0.0
1.7399999999614977,0.0
1.7599999999614795,0.0
1.7799999999614613,0.0
1.799999999961443,0.0
1.819999999961425,0.0
1.8399999999614067,0.0
1.8599999999613885,0.0
1.8799999999613703,0.0
1.8999999999613522,0.0
1.919999999961334,0.0
1.9399999999613158,0.0
1.9599999999612976,0.0
1.9799999999612794,0.0
1.9999999999612612,0.0
2.019999999961243,0.0
2.039999999961225,0.0
2.0599999999612066,0.0
2.0799999999611885,0.0
2.0999999999611703,0.0
2.119999999961152,0.0
2.139999999961134,0.0
2.1599999999611157,0.0
2.1799999999610975,0.0
2.1999999999610793,0.0
2.219999999961061,0.0
2.239999999961043,0.0
2.2599999999610247,0.0
2.2799999999610066,0.0
2.2999999999609884,0.0
2.31999999996097,0.0
2.339999999960952,0.0
2.359999999960934,0.0
2.3799999999609156,0.0
2.3999999999608974,0.0
2.4199999999608792,0.0
2.439999999960861,0.0
2.459999999960843,0.0
2.4799999999608247,0.0
2.4999999999608065,0.0
2.5199999999607883,0.0
2.53999999996077,0.0
2.559999999960752,0.0
2.5799999999607337,0.0
2.5999999999607155,0.0
2.6199999999606973,0.0
2.639999999960679,0.0
2.659999999960661,0.0
2.6799999999606428,0.0
2.6999999999606246,0.0
2.7199999999606064,0.0
2.739999999960588,0.0
2.75999999996057,0.0
2.779999999960552,0.0
2.7999999999605336,0.0
2.8199999999605154,0.0
2.8399999999604972,0.0
2.859999999960479,0.0
2.879999999960461,0.0
2.8999999999604427,0.0
2.9199999999604245,0.0
2.9399999999604063,0.0
2.959999999960388,0.0
2.97999999996037,0.0
2.9999999999603517,0.0
3.0199999999603335,0.0
3.0399999999603153,0.0
3.059999999960297,0.0
3.079999999960279,0.0
3.0999999999602608,0.0
3.1199999999602426,0.0
3.1399999999602244,0.0
3.159999999960206,0.0
3.179999999960188,0.0
3.19999999996017,0.0
3.2199999999601516,0.0
3.2399999999601334,0.0
3.2599999999601152,0.0
3.279999999960097,0.0
3.299999999960079,0.0
3.3199999999600607,0.0
3.3399999999600425,0.0
3.3599999999600243,0.0
3.379999999960006,0.0
3.399999999959988,0.0
3.4199999999599697,0.0
3.4399999999599515,0.0
3.4599999999599333,0.0
3.479999999959915,0.0
3.499999999959897,0.0
3.519999999959879,0.0
3.5399999999598606,0.0
3.5599999999598424,0.0
3.579999999959824,0.0
3.599999999959806,0.0
3.619999999959788,0.0
3.6399999999597696,0.0
3.6599999999597514,0.0
3.6799999999597333,0.0
3.699999999959715,0.0
3.719999999959697,0.0
3.7399999999596787,0.0
3.7599999999596605,0.0
3.7799999999596423,0.0
3.799999999959624,0.0
3.819999999959606,0.0
3.8399999999595877,0.0
3.8599999999595695,0.0
3.8799999999595514,0.0
3.899999999959533,0.0
3.919999999959515,0.0
3.939999999959497,0.0
3.9599999999594786,0.0
3.9799999999594604,0.0
3.999999999959442,0.0
4.019999999959424,0.0
4.039999999959406,0.0
4.059999999959388,0.0
4.0799999999593695,0.0
4.099999999959351,0.0
4.119999999959333,0.0
4.139999999959315,0.0
4.159999999959297,0.0
4.1799999999592785,0.0
4.19999999995926,0.0
4.219999999959242,0.0
4.239999999959224,0.0
4.259999999959206,0.0
4.279999999959188,0.0
4.299999999959169,0.0
4.319999999959151,0.0
4.339999999959133,0.0
4.359999999959115,0.0
4.379999999959097,0.0
4.399999999959078,0.0
4.41999999995906,0.0
4.439999999959042,0.0
4.459999999959024,0.0
4.479999999959006,0.0
4.4999999999589875,0.0
4.519999999958969,0.0
4.539999999958951,0.0
4.559999999958933,0.0
4.579999999958915,0.0
4.5999999999588965,0.0
4.619999999958878,0.0
4.63999999995886,0.0
4.659999999958842,0.0
4.679999999958824,0.0
4.699999999958806,0.0
4.719999999958787,0.0
4.739999999958769,0.0
4.759999999958751,0.0
4.779999999958733,0.0
4.799999999958715,0.0
4.819999999958696,0.0
4.839999999958678,0.0
